station,feature_set,variant,seed,target_mode,lookback,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation,batch_size,max_epochs,patience,old_skripsi_R2,delta_vs_skripsi
jagakarsa,calendar,kalman_slow,123,residual,7,14,46,0.0095068793743848,0.0088629787787795,0.3926329790788172,151.43223549741265,12.30578057245507,8.183431006223461,0.6283189000977057,111.25928364033058,10.54795163244175,7.830009915674853,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0045810999022942
jagakarsa,calendar,kalman_slow,42,residual,30,14,36,0.0102955512702465,0.0099476631730794,0.3898343277338956,169.96505422928482,13.037064632396543,8.82601307972487,0.6145570234236446,104.86090380859464,10.240161317508363,7.453157165491005,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0183429765763554
jagakarsa,calendar,no_smooth,123,residual,30,14,45,0.0105983475223183,0.0099831670522689,0.387656479919963,170.571705895583,13.060310329222006,8.673553996531691,0.5829793820027518,113.4516947187063,10.651370555881826,7.549297026716042,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0499206179972482
jagakarsa,calendar,no_smooth,42,residual,7,14,36,0.0098797157406806,0.0089488942176103,0.3867453113736417,152.90018263933746,12.365281340888991,8.323960621403968,0.643803803563183,106.62402167177324,10.32589084155809,7.661418723002904,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,0.0109038035631829
jagakarsa,calendar,kalman_slow,123,residual,30,14,64,0.0102828703820705,0.0100442888215184,0.3839074936742163,171.61600694286523,13.100229270622146,9.260219898488067,0.63120380705061,100.33209700003708,10.016591086793804,7.141460511293587,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.00169619294939
jagakarsa,calendar,kalman_slow,2024,residual,7,14,41,0.0093957260251045,0.0090538943186402,0.3795497300483794,154.69422632010117,12.437613369135622,8.564757050774888,0.6483849748549839,105.25269061325722,10.25927339596997,7.487487734376833,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,0.0154849748549839
jagakarsa,calendar,no_smooth,123,residual,60,14,51,0.0100783593952655,0.0086713321506977,0.3727599707886414,148.15776950815592,12.172007620280064,7.793853328033888,0.5746719748756309,115.11018922025151,10.72894166356829,7.395225340951989,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.058228025124369
jagakarsa,calendar,kalman_slow,2024,residual,30,14,63,0.0098585411906242,0.010325338691473,0.3666684733891969,176.41803227923197,13.282245001475916,9.301899349832288,0.5939702731492604,110.46159021733015,10.51007089497165,7.346447998040862,0.512661314607272,132.5819332994137,11.514422838310816,8.191836464616811,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0389297268507395
jagakarsa,calendar,kalman_slow,42,residual,7,14,38,0.0107211237773299,0.0093164173886179,0.3615594481746377,159.17966676636934,12.61664245218867,8.084660159848427,0.5728535681480426,127.86231538236665,11.307622003868303,8.306834473016036,0.5620343940013672,131.10093463272807,11.449931643146524,8.263524480193087,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0600464318519574
jagakarsa,calendar,no_smooth,2024,residual,60,14,52,0.0090079270303249,0.0088677573949098,0.3585515058263128,151.5138921707994,12.309097943017573,7.906076870402433,0.5814367263069424,113.27938623693404,10.643278923195334,7.466647052248951,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0514632736930575
jagakarsa,calendar,kalman_slow,123,residual,60,14,62,0.0101970117539167,0.0089323837310075,0.3538768145250736,152.61808164225516,12.353869096046598,7.6677581988621935,0.519031361091022,130.16868807934847,11.409149314447088,8.129064033936176,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.113868638908978
jagakarsa,calendar,kalman_slow,42,residual,60,14,81,0.010738642886281,0.0092783505097031,0.3288512673769085,158.5292624877365,12.590840420231546,8.320351386449566,0.5389424834362394,124.7799694307822,11.170495487254904,7.642834650568831,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0939575165637606
jagakarsa,calendar,no_smooth,42,residual,60,14,75,0.0102554801851511,0.0093176281079649,0.3260100684255865,159.20037032485274,12.617462911570328,8.274217444345323,0.5573942797379505,119.7862007668846,10.944688244389814,7.453143683570556,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0755057202620494
jagakarsa,calendar,kalman_slow,2024,residual,60,14,63,0.0101660471409559,0.0093238223344087,0.3255620379128862,159.30619775668413,12.621655903909128,8.391959340981233,0.5402466457482997,124.4270127440666,11.154685685579247,7.70613090054377,0.4511195221220606,148.54825437227387,12.1880373470167,8.367245384641832,32,0.1,adam,0.001,tanh,4,100,15,0.6329,-0.0926533542517002
