learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.01,adam,16,0.0,-0.04623157970362257,347.97157705942703,18.653996275850037,14.983667484859602,-0.12860278412519355,725.3284140520171,26.93192184104241,20.06049618958931,88,0.02008756995201111,0.025566738098859787,us_embassy_2
0.01,adam,16,0.2,-0.04623420320838734,347.9724496244577,18.65401966398818,14.983692393542487,-0.12859963644903893,725.326391109149,26.931884284415545,20.06048877233707,88,0.019756490364670753,0.02556680515408516,us_embassy_2
0.01,adam,32,0.2,-0.04625880218558631,347.98063112562437,18.654238958628795,14.983925912444525,-0.12857012885850727,725.3074272237645,26.93153221084468,20.060419235597347,61,0.020087264478206635,0.02556740678846836,us_embassy_2
0.01,adam,64,0.1,-0.051594721300752155,349.75533208627763,18.70174676564405,15.037945995732153,-0.12275547631712458,721.5704767524136,26.862063895993057,20.04363492094252,32,0.020653104409575462,0.025697797536849976,us_embassy_2
0.001,rmsprop,32,0.0,-0.056556067739559346,351.4054519814723,18.74581158503073,15.446692084977508,0.02261620431816236,628.1432656499708,25.062786470182655,20.66101557681021,20,0.01236069854348898,0.025819038972258568,us_embassy_2
0.001,rmsprop,16,0.1,-0.07260530201676896,356.7433498908614,18.88765072450413,15.609784695959759,0.17087916279359117,532.857893288428,23.083714893587384,18.695363148763445,16,0.01520561520010233,0.02621123380959034,us_embassy_2
0.001,rmsprop,64,0.1,-0.07553180631010958,357.71669110324706,18.913399776434883,15.657124062925542,-0.06198565945480006,682.515039793566,26.12498879987446,22.232697381509222,16,0.014809772372245789,0.026282746344804764,us_embassy_2
0.01,rmsprop,64,0.2,-0.11735687033486997,371.62750566060373,19.2776426375375,15.8673465484719,-0.011124025851890762,649.8273762894497,25.49171191366813,19.8310834623991,17,0.01552287396043539,0.02730482444167137,us_embassy_2
0.01,rmsprop,16,0.1,-0.15503753144385657,384.15991179811505,19.599997749951786,16.141085760227778,-0.11111850990436412,714.0916520398848,26.722493372435977,21.55273618382156,16,0.015506193973124027,0.02822563238441944,us_embassy_2
0.01,rmsprop,32,0.2,-0.1974870022794324,398.27840104901105,19.956913615311638,16.494639449404186,-0.03435271680796048,664.7559497509533,25.782861550862684,20.005879664814874,16,0.015531721524894238,0.029262961819767952,us_embassy_2
0.01,rmsprop,32,0.0,-0.29106375064952394,429.40157620269747,20.72200705054164,17.377934971193156,-0.014833247242097336,652.2112120429755,25.53842618571034,20.284341650871614,16,0.015576018020510674,0.03154969960451126,us_embassy_2
0.01,rmsprop,32,0.1,-0.32714619616967466,441.4024235441288,21.009579328109567,17.685235415763707,-0.011942567367599466,650.3534350833636,25.502028058242026,20.457123245166027,16,0.015495589934289455,0.03243144601583481,us_embassy_2
0.01,rmsprop,16,0.2,-0.3343700543598176,443.8050439349124,21.066680895074867,17.75209488721626,-0.004698345332076359,645.6977314523119,25.41058306006204,20.41223109863461,16,0.015487691387534142,0.03260797634720802,us_embassy_2
0.01,rmsprop,64,0.1,-0.36553872860444003,454.1715946509836,21.311302040255157,17.98798981813556,-0.006576855280363558,646.9050088582668,25.43432737184663,20.489240153385172,16,0.015478580258786678,0.03336964547634125,us_embassy_2
